#nNodeR = 100 ,nNodeZ = 100
R Z Phi
0.00049 0.00167 6.18638e-11
0.00051 0.00167 1.95793e-11
0.00053 0.00167 6.00745e-12
0.00055 0.00167 1.7884e-12
0.00057 0.00167 5.16959e-13
0.00059 0.00167 1.45204e-13
0.00061 0.00167 3.9659e-14
0.00063 0.00167 1.05398e-14
0.00065 0.00167 2.72727e-15
0.00067 0.00167 6.87537e-16
0.00069 0.00167 1.68964e-16
0.00071 0.00167 4.05008e-17
0.00073 0.00167 9.47419e-18
0.00075 0.00167 2.16399e-18
0.00077 0.00167 4.8286e-19
0.00079 0.00167 1.05305e-19
0.00081 0.00167 2.24563e-20
0.00083 0.00167 4.68472e-21
0.00085 0.00167 9.56474e-22
0.00087 0.00167 1.91199e-22
0.00089 0.00167 3.74367e-23
0.00091 0.00167 7.18248e-24
0.00093 0.00167 1.35076e-24
0.00095 0.00167 2.49097e-25
0.00097 0.00167 4.50603e-26
0.00099 0.00167 7.9984e-27
0.00101 0.00167 1.39359e-27
0.00103 0.00167 2.38414e-28
0.00105 0.00167 4.0061e-29
0.00107 0.00167 6.61357e-30
0.00109 0.00167 1.073e-30
0.00111 0.00167 1.71132e-31
0.00113 0.00167 2.68381e-32
0.00115 0.00167 4.13973e-33
0.00117 0.00167 6.28211e-34
0.00119 0.00167 9.38121e-35
0.00121 0.00167 1.37891e-35
0.00123 0.00167 1.99544e-36
0.00125 0.00167 2.84358e-37
0.00127 0.00167 3.99128e-38
0.00129 0.00167 5.51915e-39
0.00131 0.00167 7.52034e-40
0.00133 0.00167 1.00994e-40
0.00135 0.00167 1.337e-41
0.00137 0.00167 1.74515e-42
0.00139 0.00167 2.24634e-43
0.00141 0.00167 2.85197e-44
0.00143 0.00167 3.57204e-45
0.00145 0.00167 4.41433e-46
0.00147 0.00167 5.38351e-47
0.00149 0.00167 6.48022e-48
0.00151 0.00167 7.70031e-49
0.00153 0.00167 9.0342e-50
0.00155 0.00167 1.04665e-50
0.00157 0.00167 1.19759e-51
0.00159 0.00167 1.35355e-52
0.00161 0.00167 1.51135e-53
0.00163 0.00167 1.66739e-54
0.00165 0.00167 1.81783e-55
0.00167 0.00167 1.95872e-56
0.00169 0.00167 2.08616e-57
0.00171 0.00167 2.19654e-58
0.00173 0.00167 2.28666e-59
0.00175 0.00167 2.35389e-60
0.00177 0.00167 2.39633e-61
0.00179 0.00167 2.41288e-62
0.00181 0.00167 2.40326e-63
0.00183 0.00167 2.36807e-64
0.00185 0.00167 2.30867e-65
0.00187 0.00167 2.22717e-66
0.00189 0.00167 2.12625e-67
0.00191 0.00167 2.00904e-68
0.00193 0.00167 1.87898e-69
0.00195 0.00167 1.73965e-70
0.00197 0.00167 1.59575e-71
0.00199 0.00167 1.57864e-72
1e-05 0.00169 0.000738351
3e-05 0.00169 0.000696068
5e-05 0.00169 0.000618749
7e-05 0.00169 0.000518831
9e-05 0.00169 0.000410632
0.00011 0.00169 0.000307006
0.00013 0.00169 0.000217044
0.00015 0.00169 0.000145267
0.00017 0.00169 9.21667e-05
0.00019 0.00169 5.55117e-05
0.00021 0.00169 3.17864e-05
0.00023 0.00169 1.73303e-05
0.00025 0.00169 9.01037e-06
0.00027 0.00169 4.47411e-06
0.00029 0.00169 2.12492e-06
0.00031 0.00169 9.66659e-07
0.00033 0.00169 4.21796e-07
0.00035 0.00169 1.7677e-07
0.00037 0.00169 7.12424e-08
0.00039 0.00169 2.76452e-08
0.00041 0.00169 1.03407e-08
0.00043 0.00169 3.73256e-09
0.00045 0.00169 1.30147e-09
0.00047 0.00169 4.38797e-10
0.00049 0.00169 1.43185e-10
0.00051 0.00169 4.52611e-11
0.00053 0.00169 1.3871e-11
0.00055 0.00169 4.12477e-12
0.00057 0.00169 1.19105e-12
0.00059 0.00169 3.34208e-13
0.00061 0.00169 9.11933e-14
0.00063 0.00169 2.42135e-14
0.00065 0.00169 6.26009e-15
0.00067 0.00169 1.57686e-15
0.00069 0.00169 3.87217e-16
0.00071 0.00169 9.2748e-17
0.00073 0.00169 2.1681e-17
0.00075 0.00169 4.94885e-18
0.00077 0.00169 1.10356e-18
0.00079 0.00169 2.40525e-19
0.00081 0.00169 5.12625e-20
0.00083 0.00169 1.06883e-20
0.00085 0.00169 2.18108e-21
0.00087 0.00169 4.35782e-22
0.00089 0.00169 8.52852e-23
0.00091 0.00169 1.63551e-23
0.00093 0.00169 3.07447e-24
0.00095 0.00169 5.66733e-25
0.00097 0.00169 1.02478e-25
0.00099 0.00169 1.81834e-26
0.00101 0.00169 3.167e-27
0.00103 0.00169 5.41615e-28
0.00105 0.00169 9.09776e-29
0.00107 0.00169 1.50144e-29
0.00109 0.00169 2.4352e-30
0.00111 0.00169 3.88273e-31
0.00113 0.00169 6.0874e-32
0.00115 0.00169 9.38711e-33
0.00117 0.00169 1.42413e-33
0.00119 0.00169 2.12613e-34
0.00121 0.00169 3.12434e-35
0.00123 0.00169 4.52018e-36
0.00125 0.00169 6.43992e-37
0.00127 0.00169 9.03711e-38
0.00129 0.00169 1.24938e-38
0.00131 0.00169 1.70204e-39
0.00133 0.00169 2.28527e-40
0.00135 0.00169 3.02475e-41
0.00137 0.00169 3.94735e-42
0.00139 0.00169 5.08007e-43
0.00141 0.00169 6.44852e-44
0.00143 0.00169 8.07523e-45
0.00145 0.00169 9.97769e-46
0.00147 0.00169 1.21663e-46
0.00149 0.00169 1.46425e-47
0.00151 0.00169 1.73966e-48
0.00153 0.00169 2.04071e-49
0.00155 0.00169 2.3639e-50
0.00157 0.00169 2.70442e-51
0.00159 0.00169 3.05619e-52
0.00161 0.00169 3.41202e-53
0.00163 0.00169 3.7638e-54
0.00165 0.00169 4.10286e-55
0.00167 0.00169 4.42028e-56
0.00169 0.00169 4.70732e-57
0.00171 0.00169 4.95581e-58
0.00173 0.00169 5.15852e-59
0.00175 0.00169 5.30959e-60
0.00177 0.00169 5.40473e-61
0.00179 0.00169 5.44146e-62
0.00181 0.00169 5.41921e-63
0.00183 0.00169 5.3393e-64
0.00185 0.00169 5.20486e-65
0.00187 0.00169 5.02062e-66
0.00189 0.00169 4.79265e-67
0.00191 0.00169 4.52804e-68
0.00193 0.00169 4.23452e-69
0.00195 0.00169 3.92017e-70
0.00197 0.00169 3.59558e-71
0.00199 0.00169 3.5567e-72
1e-05 0.00171 0.00168488
3e-05 0.00171 0.0015883
5e-05 0.00171 0.00141168
7e-05 0.00171 0.00118344
9e-05 0.00171 0.000936303
0.00011 0.00171 0.00069966
0.00013 0.00171 0.000494301
0.00015 0.00171 0.00033055
0.00017 0.00171 0.000209507
0.00019 0.00171 0.000126036
0.00021 0.00171 7.20745e-05
0.00023 0.00171 3.92396e-05
0.00025 0.00171 2.03704e-05
0.00027 0.00171 1.00989e-05
0.00029 0.00171 4.78852e-06
0.00031 0.00171 2.17478e-06
0.00033 0.00171 9.47379e-07
0.00035 0.00171 3.96382e-07
0.00037 0.00171 1.59492e-07
0.00039 0.00171 6.17921e-08
0.00041 0.00171 2.30778e-08
0.00043 0.00171 8.31768e-09
0.00045 0.00171 2.89606e-09
0.00047 0.00171 9.75074e-10
0.00049 0.00171 3.1776e-10
0.00051 0.00171 1.00318e-10
0.00053 0.00171 3.07074e-11
0.00055 0.00171 9.12092e-12
0.00057 0.00171 2.63087e-12
0.00059 0.00171 7.37462e-13
0.00061 0.00171 2.01031e-13
0.00063 0.00171 5.33283e-14
0.00065 0.00171 1.37753e-14
0.00067 0.00171 3.46699e-15
0.00069 0.00171 8.5069e-16
0.00071 0.00171 2.03609e-16
0.00073 0.00171 4.75625e-17
0.00075 0.00171 1.08492e-17
0.00077 0.00171 2.41774e-18
0.00079 0.00171 5.26637e-19
0.00081 0.00171 1.12176e-19
0.00083 0.00171 2.3376e-20
0.00085 0.00171 4.76766e-21
0.00087 0.00171 9.52107e-22
0.00089 0.00171 1.86244e-22
0.00091 0.00171 3.56997e-23
0.00093 0.00171 6.70799e-24
0.00095 0.00171 1.23601e-24
0.00097 0.00171 2.23409e-25
0.00099 0.00171 3.96257e-26
0.00101 0.00171 6.8991e-27
0.00103 0.00171 1.17946e-27
0.00105 0.00171 1.98052e-28
0.00107 0.00171 3.26748e-29
0.00109 0.00171 5.29792e-30
0.00111 0.00171 8.44457e-31
0.00113 0.00171 1.32357e-31
0.00115 0.00171 2.04046e-32
0.00117 0.00171 3.09477e-33
0.00119 0.00171 4.6191e-34
0.00121 0.00171 6.78606e-35
0.00123 0.00171 9.81548e-36
0.00125 0.00171 1.39809e-36
0.00127 0.00171 1.9615e-37
0.00129 0.00171 2.71119e-38
0.00131 0.00171 3.69269e-39
0.00133 0.00171 4.95706e-40
0.00135 0.00171 6.5598e-41
0.00137 0.00171 8.55903e-42
0.00139 0.00171 1.10131e-42
0.00141 0.00171 1.39773e-43
0.00143 0.00171 1.75002e-44
0.00145 0.00171 2.16194e-45
0.00147 0.00171 2.63574e-46
0.00149 0.00171 3.17168e-47
0.00151 0.00171 3.76768e-48
0.00153 0.00171 4.41901e-49
0.00155 0.00171 5.11811e-50
0.00157 0.00171 5.85456e-51
0.00159 0.00171 6.61517e-52
0.00161 0.00171 7.38438e-53
0.00163 0.00171 8.14466e-54
0.00165 0.00171 8.87725e-55
0.00167 0.00171 9.56288e-56
0.00169 0.00171 1.01826e-56
0.00171 0.00171 1.07189e-57
0.00173 0.00171 1.11561e-58
0.00175 0.00171 1.14815e-59
0.00177 0.00171 1.1686e-60
0.00179 0.00171 1.17642e-61
0.00181 0.00171 1.17148e-62
0.00183 0.00171 1.15409e-63
0.00185 0.00171 1.12492e-64
0.00187 0.00171 1.085e-65
0.00189 0.00171 1.03564e-66
0.00191 0.00171 9.78366e-68
0.00193 0.00171 9.14864e-69
0.00195 0.00171 8.46875e-70
0.00197 0.00171 7.76687e-71
0.00199 0.00171 7.68219e-72
1e-05 0.00173 0.00367845
3e-05 0.00173 0.00346755
5e-05 0.00173 0.00308181
7e-05 0.00173 0.00258323
9e-05 0.00173 0.00204327
0.00011 0.00173 0.00152625
0.00013 0.00173 0.00107766
0.00015 0.00173 0.000720115
0.00017 0.00173 0.00045599
0.00019 0.00173 0.000274013
0.00021 0.00173 0.000156498
0.00023 0.00173 8.50839e-05
0.00025 0.00173 4.41036e-05
0.00027 0.00173 2.18306e-05
0.00029 0.00173 1.03344e-05
0.00031 0.00173 4.68576e-06
0.00033 0.00173 2.03782e-06
0.00035 0.00173 8.51203e-07
0.00037 0.00173 3.41938e-07
0.00039 0.00173 1.32264e-07
0.00041 0.00173 4.93202e-08
0.00043 0.00173 1.7749e-08
0.00045 0.00173 6.17087e-09
0.00047 0.00173 2.07476e-09
0.00049 0.00173 6.75225e-10
0.00051 0.00173 2.12899e-10
0.00053 0.00173 6.50891e-11
0.00055 0.00173 1.93109e-11
0.00057 0.00173 5.56397e-12
0.00059 0.00173 1.55802e-12
0.00061 0.00173 4.24295e-13
0.00063 0.00173 1.12449e-13
0.00065 0.00173 2.90211e-14
0.00067 0.00173 7.298e-15
0.00069 0.00173 1.78927e-15
0.00071 0.00173 4.27933e-16
0.00073 0.00173 9.98926e-17
0.00075 0.00173 2.27705e-17
0.00077 0.00173 5.07115e-18
0.00079 0.00173 1.10393e-18
0.00081 0.00173 2.35007e-19
0.00083 0.00173 4.89452e-20
0.00085 0.00173 9.97741e-21
0.00087 0.00173 1.9915e-21
0.00089 0.00173 3.89378e-22
0.00091 0.00173 7.4603e-23
0.00093 0.00173 1.40118e-23
0.00095 0.00173 2.58073e-24
0.00097 0.00173 4.66284e-25
0.00099 0.00173 8.26729e-26
0.00101 0.00173 1.43887e-26
0.00103 0.00173 2.45901e-27
0.00105 0.00173 4.12774e-28
0.00107 0.00173 6.80778e-29
0.00109 0.00173 1.10348e-29
0.00111 0.00173 1.75836e-30
0.00113 0.00173 2.7552e-31
0.00115 0.00173 4.24634e-32
0.00117 0.00173 6.43875e-33
0.00119 0.00173 9.60771e-34
0.00121 0.00173 1.41115e-34
0.00123 0.00173 2.04064e-35
0.00125 0.00173 2.90597e-36
0.00127 0.00173 4.07613e-37
0.00129 0.00173 5.63284e-38
0.00131 0.00173 7.67045e-39
0.00133 0.00173 1.02947e-39
0.00135 0.00173 1.36207e-40
0.00137 0.00173 1.77685e-41
0.00139 0.00173 2.2859e-42
0.00141 0.00173 2.90064e-43
0.00143 0.00173 3.63112e-44
0.00145 0.00173 4.4851e-45
0.00147 0.00173 5.46715e-46
0.00149 0.00173 6.57779e-47
0.00151 0.00173 7.81267e-48
0.00153 0.00173 9.16194e-49
0.00155 0.00173 1.06099e-49
0.00157 0.00173 1.21349e-50
0.00159 0.00173 1.37096e-51
0.00161 0.00173 1.53017e-52
0.00163 0.00173 1.6875e-53
0.00165 0.00173 1.83906e-54
0.00167 0.00173 1.98086e-55
0.00169 0.00173 2.10899e-56
0.00171 0.00173 2.2198e-57
0.00173 0.00173 2.31008e-58
0.00175 0.00173 2.37721e-59
0.00177 0.00173 2.41929e-60
0.00179 0.00173 2.43522e-61
0.00181 0.00173 2.42477e-62
0.00183 0.00173 2.38854e-63
0.00185 0.00173 2.32794e-64
0.00187 0.00173 2.24511e-65
0.00189 0.00173 2.14277e-66
0.00191 0.00173 2.0241e-67
0.00193 0.00173 1.89256e-68
0.00195 0.00173 1.75176e-69
0.00197 0.00173 1.60644e-70
0.00199 0.00173 1.58878e-71
1e-05 0.00175 0.00766841
3e-05 0.00175 0.00722909
5e-05 0.00175 0.00642532
7e-05 0.00175 0.00538593
9e-05 0.00175 0.00425982
0.00011 0.00175 0.0031812
0.00013 0.00175 0.00224527
0.00015 0.00175 0.0014994
0.00017 0.00175 0.000948672
0.00019 0.00175 0.000569498
0.00021 0.00175 0.000324875
0.00023 0.00175 0.000176392
0.00025 0.00175 9.13014e-05
0.00027 0.00175 4.51234e-05
0.00029 0.00175 2.13268e-05
0.00031 0.00175 9.654e-06
0.00033 0.00175 4.19152e-06
0.00035 0.00175 1.74791e-06
0.00037 0.00175 7.01001e-07
0.00039 0.00175 2.70715e-07
0.00041 0.00175 1.00789e-07
0.00043 0.00175 3.62159e-08
0.00045 0.00175 1.25728e-08
0.00047 0.00175 4.22124e-09
0.00049 0.00175 1.37193e-09
0.00051 0.00175 4.32014e-10
0.00053 0.00175 1.31917e-10
0.00055 0.00175 3.90918e-11
0.00057 0.00175 1.12509e-11
0.00059 0.00175 3.14718e-12
0.00061 0.00175 8.5622e-13
0.00063 0.00175 2.26708e-13
0.00065 0.00175 5.84571e-14
0.00067 0.00175 1.46879e-14
0.00069 0.00175 3.59822e-15
0.00071 0.00175 8.59924e-16
0.00073 0.00175 2.00589e-16
0.00075 0.00175 4.56932e-17
0.00077 0.00175 1.01697e-17
0.00079 0.00175 2.21248e-18
0.00081 0.00175 4.70724e-19
0.00083 0.00175 9.79848e-20
0.00085 0.00175 1.99636e-20
0.00087 0.00175 3.98279e-21
0.00089 0.00175 7.78346e-22
0.00091 0.00175 1.4906e-22
0.00093 0.00175 2.79842e-23
0.00095 0.00175 5.15209e-24
0.00097 0.00175 9.30509e-25
0.00099 0.00175 1.64919e-25
0.00101 0.00175 2.86927e-26
0.00103 0.00175 4.90187e-27
0.00105 0.00175 8.22566e-28
0.00107 0.00175 1.35621e-28
0.00109 0.00175 2.19763e-29
0.00111 0.00175 3.50084e-30
0.00113 0.00175 5.48398e-31
0.00115 0.00175 8.44968e-32
0.00117 0.00175 1.2809e-32
0.00119 0.00175 1.91084e-33
0.00121 0.00175 2.80591e-34
0.00123 0.00175 4.05663e-35
0.00125 0.00175 5.77556e-36
0.00127 0.00175 8.09947e-37
0.00129 0.00175 1.11904e-37
0.00131 0.00175 1.52353e-38
0.00133 0.00175 2.04438e-39
0.00135 0.00175 2.70435e-40
0.00137 0.00175 3.52726e-41
0.00139 0.00175 4.53697e-42
0.00141 0.00175 5.75611e-43
0.00143 0.00175 7.2045e-44
0.00145 0.00175 8.89744e-45
0.00147 0.00175 1.08439e-45
0.00149 0.00175 1.30449e-46
0.00151 0.00175 1.54916e-47
0.00153 0.00175 1.81644e-48
0.00155 0.00175 2.10322e-49
0.00157 0.00175 2.4052e-50
0.00159 0.00175 2.71696e-51
0.00161 0.00175 3.0321e-52
0.00163 0.00175 3.34345e-53
0.00165 0.00175 3.64329e-54
0.00167 0.00175 3.92374e-55
0.00169 0.00175 4.17707e-56
0.00171 0.00175 4.39606e-57
0.00173 0.00175 4.57436e-58
0.00175 0.00175 4.70679e-59
0.00177 0.00175 4.78961e-60
0.00179 0.00175 4.82066e-61
0.00181 0.00175 4.7995e-62
0.00183 0.00175 4.72733e-63
0.00185 0.00175 4.60698e-64
0.00187 0.00175 4.44265e-65
0.00189 0.00175 4.23976e-66
0.00191 0.00175 4.0046e-67
0.00193 0.00175 3.74403e-68
0.00195 0.00175 3.46521e-69
0.00197 0.00175 3.17749e-70
0.00199 0.00175 3.1423e-71
1e-05 0.00177 0.0152328
3e-05 0.00177 0.0143621
5e-05 0.00177 0.012768
7e-05 0.00177 0.0107049
9e-05 0.00177 0.00846783
0.00011 0.00177 0.00632362
0.00013 0.00177 0.00446219
0.00015 0.00177 0.00297857
0.00017 0.00177 0.00188328
0.00019 0.00177 0.00112956
0.00021 0.00177 0.000643677
0.00023 0.00177 0.000349054
0.00025 0.00177 0.000180424
0.00027 0.00177 8.9038e-05
0.00029 0.00177 4.20169e-05
0.00031 0.00177 1.89892e-05
0.00033 0.00177 8.23114e-06
0.00035 0.00177 3.42684e-06
0.00037 0.00177 1.3721e-06
0.00039 0.00177 5.29034e-07
0.00041 0.00177 1.96653e-07
0.00043 0.00177 7.05549e-08
0.00045 0.00177 2.4458e-08
0.00047 0.00177 8.20005e-09
0.00049 0.00177 2.66147e-09
0.00051 0.00177 8.37001e-10
0.00053 0.00177 2.55267e-10
0.00055 0.00177 7.55568e-11
0.00057 0.00177 2.17218e-11
0.00059 0.00177 6.06979e-12
0.00061 0.00177 1.64971e-12
0.00063 0.00177 4.36395e-13
0.00065 0.00177 1.12426e-13
0.00067 0.00177 2.82244e-14
0.00069 0.00177 6.90889e-15
0.00071 0.00177 1.64989e-15
0.00073 0.00177 3.84587e-16
0.00075 0.00177 8.75482e-17
0.00077 0.00177 1.94727e-17
0.00079 0.00177 4.23387e-18
0.00081 0.00177 9.00278e-19
0.00083 0.00177 1.87298e-19
0.00085 0.00177 3.81408e-20
0.00087 0.00177 7.60545e-21
0.00089 0.00177 1.48562e-21
0.00091 0.00177 2.84383e-22
0.00093 0.00177 5.3367e-23
0.00095 0.00177 9.82127e-24
0.00097 0.00177 1.77312e-24
0.00099 0.00177 3.14143e-25
0.00101 0.00177 5.46357e-26
0.00103 0.00177 9.33083e-27
0.00105 0.00177 1.56527e-27
0.00107 0.00177 2.57995e-28
0.00109 0.00177 4.17936e-29
0.00111 0.00177 6.65585e-30
0.00113 0.00177 1.04234e-30
0.00115 0.00177 1.60561e-31
0.00117 0.00177 2.43335e-32
0.00119 0.00177 3.62918e-33
0.00121 0.00177 5.32791e-34
0.00123 0.00177 7.70104e-35
0.00125 0.00177 1.09619e-35
0.00127 0.00177 1.53694e-36
0.00129 0.00177 2.12303e-37
0.00131 0.00177 2.88987e-38
0.00133 0.00177 3.87709e-39
0.00135 0.00177 5.12776e-40
0.00137 0.00177 6.6869e-41
0.00139 0.00177 8.59963e-42
0.00141 0.00177 1.09087e-42
0.00143 0.00177 1.36514e-43
0.00145 0.00177 1.68566e-44
0.00147 0.00177 2.05412e-45
0.00149 0.00177 2.47068e-46
0.00151 0.00177 2.93366e-47
0.00153 0.00177 3.43935e-48
0.00155 0.00177 3.98182e-49
0.00157 0.00177 4.55293e-50
0.00159 0.00177 5.14242e-51
0.00161 0.00177 5.73819e-52
0.00163 0.00177 6.32665e-53
0.00165 0.00177 6.89323e-54
0.00167 0.00177 7.42302e-55
0.00169 0.00177 7.9014e-56
0.00171 0.00177 8.31474e-57
0.00173 0.00177 8.65107e-58
0.00175 0.00177 8.90062e-59
0.00177 0.00177 9.05633e-60
0.00179 0.00177 9.11417e-61
0.00181 0.00177 9.0733e-62
0.00183 0.00177 8.93605e-63
0.00185 0.00177 8.70776e-64
0.00187 0.00177 8.39643e-65
0.00189 0.00177 8.01229e-66
0.00191 0.00177 7.56725e-67
0.00193 0.00177 7.07429e-68
0.00195 0.00177 6.54693e-69
0.00197 0.00177 6.00287e-70
0.00199 0.00177 5.93589e-71
1e-05 0.00179 0.028768
3e-05 0.00179 0.0271304
5e-05 0.00179 0.0241295
7e-05 0.00179 0.0202404
9e-05 0.00179 0.0160174
0.00011 0.00179 0.0119646
0.00013 0.00179 0.00844296
0.00015 0.00179 0.00563456
0.00017 0.00179 0.00356093
0.00019 0.00179 0.00213425
0.00021 0.00179 0.00121506
0.00023 0.00179 0.000658164
0.00025 0.00179 0.000339766
0.00027 0.00179 0.000167438
0.00029 0.00179 7.88959e-05
0.00031 0.00179 3.5601e-05
0.00033 0.00179 1.54073e-05
0.00035 0.00179 6.40418e-06
0.00037 0.00179 2.56012e-06
0.00039 0.00179 9.85535e-07
0.00041 0.00179 3.65779e-07
0.00043 0.00179 1.31036e-07
0.00045 0.00179 4.5358e-08
0.00047 0.00179 1.5186e-08
0.00049 0.00179 4.92228e-09
0.00051 0.00179 1.54602e-09
0.00053 0.00179 4.70927e-10
0.00055 0.00179 1.3923e-10
0.00057 0.00179 3.99832e-11
0.00059 0.00179 1.1161e-11
0.00061 0.00179 3.03048e-12
0.00063 0.00179 8.00907e-13
0.00065 0.00179 2.06152e-13
0.00067 0.00179 5.17116e-14
0.00069 0.00179 1.26483e-14
0.00071 0.00179 3.01826e-15
0.00073 0.00179 7.03062e-16
0.00075 0.00179 1.59941e-16
0.00077 0.00179 3.55524e-17
0.00079 0.00179 7.72543e-18
0.00081 0.00179 1.64179e-18
0.00083 0.00179 3.41385e-19
0.00085 0.00179 6.94837e-20
0.00087 0.00179 1.38487e-20
0.00089 0.00179 2.70393e-21
0.00091 0.00179 5.17373e-22
0.00093 0.00179 9.70494e-23
0.00095 0.00179 1.78532e-23
0.00097 0.00179 3.22199e-24
0.00099 0.00179 5.70636e-25
0.00101 0.00179 9.92109e-26
0.00103 0.00179 1.6938e-26
0.00105 0.00179 2.8405e-27
0.00107 0.00179 4.68044e-28
0.00109 0.00179 7.57984e-29
0.00111 0.00179 1.2068e-29
0.00113 0.00179 1.88941e-30
0.00115 0.00179 2.90968e-31
0.00117 0.00179 4.40863e-32
0.00119 0.00179 6.57365e-33
0.00121 0.00179 9.64843e-34
0.00123 0.00179 1.39429e-34
0.00125 0.00179 1.98426e-35
0.00127 0.00179 2.78152e-36
0.00129 0.00179 3.84148e-37
0.00131 0.00179 5.22802e-38
0.00133 0.00179 7.01272e-39
0.00135 0.00179 9.27324e-40
0.00137 0.00179 1.20908e-40
0.00139 0.00179 1.55467e-41
0.00141 0.00179 1.97179e-42
0.00143 0.00179 2.46717e-43
0.00145 0.00179 3.04598e-44
0.00147 0.00179 3.71125e-45
0.00149 0.00179 4.46323e-46
0.00151 0.00179 5.29888e-47
0.00153 0.00179 6.21145e-48
0.00155 0.00179 7.19022e-49
0.00157 0.00179 8.22049e-50
0.00159 0.00179 9.28372e-51
0.00161 0.00179 1.03581e-51
0.00163 0.00179 1.1419e-52
0.00165 0.00179 1.24402e-53
0.00167 0.00179 1.33949e-54
0.00169 0.00179 1.42566e-55
0.00171 0.00179 1.50009e-56
0.00173 0.00179 1.56061e-57
0.00175 0.00179 1.60547e-58
0.00177 0.00179 1.6334e-59
0.00179 0.00179 1.64368e-60
0.00181 0.00179 1.63616e-61
0.00183 0.00179 1.61127e-62
0.00185 0.00179 1.56997e-63
0.00187 0.00179 1.51371e-64
0.00189 0.00179 1.44434e-65
0.00191 0.00179 1.36401e-66
0.00193 0.00179 1.27505e-67
0.00195 0.00179 1.17991e-68
0.00197 0.00179 1.08178e-69
0.00199 0.00179 1.06962e-70
1e-05 0.00181 0.0515274
3e-05 0.00181 0.0486149
5e-05 0.00181 0.043269
7e-05 0.00181 0.0363259
9e-05 0.00181 0.0287696
0.00011 0.00181 0.0215033
0.00013 0.00181 0.0151795
0.00015 0.00181 0.0101309
0.00017 0.00181 0.00640095
0.00019 0.00181 0.00383443
0.00021 0.00181 0.00218132
0.00023 0.00181 0.0011804
0.00025 0.00181 0.000608656
0.00027 0.00181 0.000299558
0.00029 0.00181 0.000140953
0.00031 0.00181 6.35098e-05
0.00033 0.00181 2.74437e-05
0.00035 0.00181 1.13896e-05
0.00037 0.00181 4.54607e-06
0.00039 0.00181 1.74736e-06
0.00041 0.00181 6.47552e-07
0.00043 0.00181 2.31639e-07
0.00045 0.00181 8.00676e-08
0.00047 0.00181 2.67701e-08
0.00049 0.00181 8.66574e-09
0.00051 0.00181 2.71838e-09
0.00053 0.00181 8.2705e-10
0.00055 0.00181 2.44241e-10
0.00057 0.00181 7.00645e-11
0.00059 0.00181 1.95382e-11
0.00061 0.00181 5.29998e-12
0.00063 0.00181 1.39943e-12
0.00065 0.00181 3.59903e-13
0.00067 0.00181 9.02058e-14
0.00069 0.00181 2.20469e-14
0.00071 0.00181 5.25727e-15
0.00073 0.00181 1.22378e-15
0.00075 0.00181 2.78221e-16
0.00077 0.00181 6.18066e-17
0.00079 0.00181 1.34227e-17
0.00081 0.00181 2.85101e-18
0.00083 0.00181 5.92518e-19
0.00085 0.00181 1.20539e-19
0.00087 0.00181 2.40134e-20
0.00089 0.00181 4.6865e-21
0.00091 0.00181 8.96346e-22
0.00093 0.00181 1.68071e-22
0.00095 0.00181 3.09067e-23
0.00097 0.00181 5.57574e-24
0.00099 0.00181 9.8716e-25
0.00101 0.00181 1.71572e-25
0.00103 0.00181 2.92827e-26
0.00105 0.00181 4.90924e-27
0.00107 0.00181 8.08688e-28
0.00109 0.00181 1.30929e-28
0.00111 0.00181 2.08399e-29
0.00113 0.00181 3.26194e-30
0.00115 0.00181 5.02215e-31
0.00117 0.00181 7.60759e-32
0.00119 0.00181 1.1341e-32
0.00121 0.00181 1.66421e-33
0.00123 0.00181 2.40445e-34
0.00125 0.00181 3.42115e-35
0.00127 0.00181 4.79482e-36
0.00129 0.00181 6.62076e-37
0.00131 0.00181 9.00884e-38
0.00133 0.00181 1.20821e-38
0.00135 0.00181 1.5974e-39
0.00137 0.00181 2.08242e-40
0.00139 0.00181 2.67722e-41
0.00141 0.00181 3.395e-42
0.00143 0.00181 4.24731e-43
0.00145 0.00181 5.24301e-44
0.00147 0.00181 6.38725e-45
0.00149 0.00181 7.68042e-46
0.00151 0.00181 9.11725e-47
0.00153 0.00181 1.06861e-47
0.00155 0.00181 1.23684e-48
0.00157 0.00181 1.4139e-49
0.00159 0.00181 1.59659e-50
0.00161 0.00181 1.78115e-51
0.00163 0.00181 1.96337e-52
0.00165 0.00181 2.13873e-53
0.00167 0.00181 2.30262e-54
0.00169 0.00181 2.45051e-55
0.00171 0.00181 2.57819e-56
0.00173 0.00181 2.68196e-57
0.00175 0.00181 2.7588e-58
0.00177 0.00181 2.80654e-59
0.00179 0.00181 2.82396e-60
0.00181 0.00181 2.8108e-61
0.00183 0.00181 2.76781e-62
0.00185 0.00181 2.69664e-63
0.00187 0.00181 2.59981e-64
0.00189 0.00181 2.48047e-65
0.00191 0.00181 2.34233e-66
0.00193 0.00181 2.18941e-67
0.00195 0.00181 2.02589e-68
0.00197 0.00181 1.85727e-69
0.00199 0.00181 1.83626e-70
1e-05 0.00183 0.0873003
3e-05 0.00183 0.0824224
5e-05 0.00183 0.0734441
7e-05 0.00183 0.0617426
9e-05 0.00183 0.0489626
0.00011 0.00183 0.0366353
0.00013 0.00183 0.0258805
0.00015 0.00183 0.0172794
0.00017 0.00183 0.0109179
0.00019 0.00183 0.00653839
0.00021 0.00183 0.00371739
